booking_id,lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,total_guests,country,previous_cancellations,reserved_room_type,booking_changes,company,adr,total_of_special_requests,is_canceled
102966,4,12,50,9,0,1,1,0,0,1,FRA,0,1,0,,105,0,N
56258,220,9,36,2,0,2,2,0,0,2,RUS,0,1,0,,85.5,0,Y
55547,0,8,34,16,0,1,2,2,0,4,PRT,0,6,0,,283,3,Y
96322,181,8,36,30,0,2,2,0,0,2,ITA,0,1,0,,96.3,2,N
42557,4,9,37,7,1,1,2,0,0,2,POL,0,1,0,,133.5,2,N
95149,9,8,33,13,1,1,2,0,0,2,FRA,0,1,0,,165,3,N
67052,2,4,17,28,0,1,2,0,0,2,PRT,0,1,0,,144,2,Y
41681,0,8,34,21,1,2,2,0,0,2,PRT,0,1,0,,90,0,Y
107571,120,3,10,11,2,2,2,0,0,2,DEU,0,1,0,,88.4,3,N
70296,201,6,24,14,0,4,2,0,0,2,PRT,0,1,0,,110,0,Y
70529,42,6,24,17,2,4,2,0,0,2,NOR,0,1,0,,133.33,1,Y
100257,386,10,44,23,2,0,2,0,0,2,DEU,0,1,0,,115,1,N
104203,119,1,1,2,1,5,2,0,0,2,DEU,0,4,0,,96.9,2,N
72866,170,8,32,8,0,4,3,0,0,3,FRA,0,1,0,,130.5,0,Y
76445,358,10,41,10,1,1,1,0,0,1,PRT,1,1,0,,60,0,Y
115831,92,7,27,8,2,2,2,0,0,2,DEU,0,1,0,,120,2,N
106270,6,2,8,23,0,1,2,0,0,2,GBR,0,1,0,,88,1,N
68484,48,5,20,18,1,3,2,0,0,2,CHE,0,1,0,,160,1,Y
54113,186,7,28,7,0,2,2,2,0,4,NOR,0,6,0,,168.3,2,N
101743,14,11,47,14,1,2,1,0,0,1,FRA,0,1,1,,88,1,N
98174,336,9,39,21,1,4,1,0,0,1,DEU,0,1,1,,70,0,N
44031,20,9,40,29,0,3,2,0,0,2,PRT,0,1,0,,136.67,2,Y
79283,37,10,43,22,0,2,2,0,0,2,ITA,0,4,0,,105.3,2,N
68893,59,5,21,22,1,1,2,0,0,2,PRT,0,1,0,,128,0,Y
48181,46,3,12,18,0,2,2,0,0,2,ESP,0,4,0,,112.5,0,Y
112208,6,5,20,19,0,2,2,0,0,2,FRA,0,1,0,,160,2,N
73276,213,8,33,18,0,2,2,0,0,2,GBR,0,1,1,,100.8,1,Y
62800,59,1,4,23,1,1,2,0,0,2,PRT,0,1,0,,80,0,Y
60128,97,11,45,5,1,1,2,0,0,2,GBR,0,1,0,,79.2,1,Y
75720,302,8,33,15,2,2,2,0,0,2,PRT,1,1,0,,62,0,Y
72915,148,8,32,9,0,4,2,0,0,2,PRT,0,1,0,,71.1,1,Y
105912,48,2,7,14,0,3,2,0,0,2,FRA,0,1,2,,98.93,0,N
49111,105,4,15,6,0,1,2,0,0,2,PRT,0,1,0,,75,0,Y
59649,97,10,45,30,2,1,2,0,0,2,FRA,0,1,0,,79.8,1,Y
98557,328,9,40,30,0,2,2,0,0,2,FRA,0,1,0,,65,1,N
52701,282,6,24,9,0,3,2,0,0,2,FRA,0,1,0,,73.33,1,N
64491,127,3,10,11,1,1,2,0,0,2,PRT,0,1,0,,80,0,Y
83641,12,2,7,7,2,0,2,1,0,3,PRT,0,6,0,,136.5,1,N
67194,313,4,17,29,2,1,2,0,0,2,PRT,0,1,0,,90,0,Y
69769,437,6,23,6,0,1,2,0,0,2,PRT,0,1,0,,90,0,Y
83550,1,2,6,6,0,1,2,0,0,2,PRT,0,4,0,,102,0,N
49934,288,4,17,21,0,1,1,0,0,1,PRT,0,1,0,,59,0,Y
50005,168,4,17,22,1,2,2,0,0,2,PRT,0,1,0,,85,0,Y
40521,27,7,31,27,1,1,2,0,0,2,PRT,0,1,0,,62,0,Y
51313,323,5,21,17,0,4,2,0,0,2,PRT,0,1,0,,112,1,N
67552,143,5,18,4,0,3,2,0,0,2,PRT,0,1,0,,100,0,Y
44243,164,10,40,2,0,2,1,0,0,1,PRT,0,1,0,,100,0,N
108902,73,3,13,30,1,3,2,0,0,2,IRL,0,1,0,,104.4,1,N
95354,0,8,34,17,0,1,2,0,0,2,AUS,0,1,0,,150,1,N
61005,42,11,49,29,0,3,2,0,0,2,PRT,0,1,0,348,90,0,Y
82641,44,1,1,2,1,1,2,0,0,2,PRT,0,1,0,,2,0,N
50353,443,4,18,29,0,1,2,0,0,2,PRT,0,1,0,,65,0,Y
85436,1,3,12,14,1,1,1,0,0,1,PRT,0,1,0,,106,0,N
65887,79,4,15,9,2,2,2,0,0,2,IRL,0,1,0,,99,2,Y
55581,184,8,34,17,0,1,2,1,0,3,DEU,0,1,2,,164.25,1,Y
96056,48,8,35,24,0,4,3,0,0,3,NLD,0,4,0,,168.3,1,N
90186,29,5,23,31,0,3,2,0,0,2,GBR,0,1,0,,82.61,1,N
86377,17,3,14,30,0,3,2,0,0,2,BEL,0,1,1,,149,1,N
45557,123,11,45,6,1,2,2,0,0,2,SEN,0,1,0,,60,0,N
60726,44,11,47,19,1,1,2,0,0,2,DEU,0,1,0,,98.8,1,Y
116565,244,7,28,15,2,5,2,0,0,2,BEL,0,1,0,,107.1,1,N
118829,148,8,34,21,1,4,3,0,0,3,ESP,0,5,0,,142.2,1,N
54963,224,8,32,1,1,2,2,0,0,2,NLD,0,2,0,,86.63,1,N
69439,55,5,22,31,0,2,2,0,0,2,PRT,0,1,0,,135,0,Y
110808,222,4,17,29,2,1,2,0,0,2,DEU,0,1,0,,99,3,N
55935,412,8,35,25,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
102956,71,12,50,6,0,4,3,0,0,3,ESP,0,1,0,,105,0,N
55235,204,8,33,8,1,3,2,0,0,2,FRA,0,4,0,,99.45,0,Y
84928,26,3,10,3,0,3,2,0,0,2,ROU,0,1,0,,67.87,0,N
53953,132,7,27,2,2,5,2,1,0,3,ITA,0,1,0,,114.75,2,Y
59608,23,10,45,30,1,0,2,0,0,2,DEU,0,1,0,,130,0,Y
59418,286,10,44,28,0,2,2,0,0,2,PRT,0,1,0,,65,0,Y
107379,33,3,10,10,0,2,3,0,0,3,PRT,0,4,0,,168,0,N
41464,0,8,34,17,1,0,2,0,0,2,AGO,0,1,2,,124,0,N
110674,6,4,17,27,0,3,2,1,0,3,NLD,0,4,0,,144.4,1,N
57605,447,9,40,29,0,1,1,0,0,1,PRT,0,1,0,,59,0,Y
59791,70,11,45,1,0,4,3,0,0,3,BEL,0,4,0,,126,1,Y
101595,67,11,46,11,2,2,2,0,0,2,HRV,0,1,0,,79.2,3,N
89509,30,5,21,21,0,1,2,0,0,2,PRT,0,1,0,,135.9,1,N
107703,28,3,11,13,1,3,2,0,0,2,FRA,0,1,1,,68,0,N
102092,215,11,48,21,1,1,1,0,0,1,NOR,0,1,0,233,75,0,N
114873,0,6,26,26,1,1,2,0,0,2,PRT,0,1,1,,100,0,N
57907,157,10,41,3,1,2,2,0,0,2,MEX,0,1,0,,108,0,Y
81563,223,6,25,14,0,2,2,0,0,2,PRT,1,1,0,,135,0,Y
93856,3,7,31,25,1,2,2,2,0,4,ESP,0,5,0,,205.33,2,N
107033,47,3,9,1,2,4,2,0,0,2,BRA,0,4,0,,102,1,N
117127,76,7,30,27,0,3,2,0,0,2,PRT,0,1,0,439,114,0,N
58469,76,10,42,12,2,4,2,1,0,3,CHE,0,1,0,,135,1,Y
99819,359,10,42,14,2,3,2,0,0,2,DEU,0,1,0,,78,1,N
43097,17,9,38,14,1,3,2,0,0,2,ITA,0,4,0,,74.61,1,N
49950,288,4,17,21,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
75055,271,7,29,15,0,2,2,0,0,2,PRT,1,1,0,,62,0,Y
48632,81,3,13,25,2,2,2,0,0,2,PRT,0,1,0,,65,0,Y
55863,94,8,35,23,0,2,2,0,0,2,GBR,0,1,0,,117.9,0,Y
75529,355,10,41,7,0,2,2,0,0,2,PRT,1,1,0,,62,0,Y
78288,12,10,41,7,0,1,1,0,0,1,PRT,0,1,0,40,65,0,N
74486,318,8,36,31,1,1,2,0,0,2,PRT,1,1,0,,62,0,Y
109417,80,4,14,8,2,1,1,2,0,3,FRA,0,1,0,,122,0,N
100440,32,10,44,25,0,3,2,0,0,2,FRA,0,1,0,,85,1,N
77992,45,10,44,29,0,3,2,0,0,2,PRT,1,1,0,,70,0,Y
91000,15,6,25,14,0,1,1,0,0,1,CHE,0,1,0,,89,1,N
55837,21,8,35,22,1,3,2,2,0,4,ESP,0,6,0,,231,0,Y
49353,57,4,16,11,1,2,2,0,0,2,POL,0,1,0,,105.3,0,Y
62907,65,1,4,24,1,5,2,0,0,2,SGP,0,4,0,,96.9,0,Y
100508,3,10,44,26,0,3,2,0,0,2,FRA,0,1,0,,110.83,1,N
49460,281,4,16,14,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
95846,31,8,35,22,1,2,2,0,0,2,ESP,0,1,1,,147.72,0,N
53217,350,6,25,17,0,2,2,0,0,2,PRT,0,1,0,,140,0,Y
100520,91,10,44,23,2,4,1,0,0,1,FRA,0,4,1,,132.6,1,N
71873,207,7,28,14,2,2,2,0,0,2,NLD,0,1,0,,89.1,0,Y
95358,14,8,34,16,0,2,2,0,0,2,FRA,0,1,2,,143,1,N
105352,0,2,5,4,0,1,0,2,0,2,PRT,0,1,1,,6,0,N
80974,0,11,49,30,1,0,1,0,0,1,PRT,0,5,0,,0,0,Y
49766,103,4,17,19,0,2,1,0,0,1,PRT,0,1,0,,115,0,Y
80794,7,2,8,18,0,1,1,0,0,1,PRT,0,1,0,40,66,0,Y
40758,1,8,32,6,2,3,1,0,0,1,DEU,0,1,0,,67,1,N
59141,41,10,43,21,0,2,2,0,0,2,ESP,0,1,0,,160,1,Y
70995,25,6,26,27,0,1,2,0,0,2,PRT,0,1,0,280,100,0,Y
68377,70,5,20,16,0,1,1,0,0,1,PRT,0,1,1,169,110,0,Y
110255,129,4,16,22,1,1,2,0,0,2,GBR,0,4,0,,130.5,2,N
65550,373,4,14,5,0,3,2,0,0,2,PRT,0,1,0,,90,0,Y
107705,13,3,11,14,0,3,2,0,0,2,PRT,0,4,0,,75,1,N
112436,18,5,21,22,1,1,2,0,0,2,PRT,0,1,0,,120,1,N
113762,212,6,23,9,0,2,2,0,0,2,GBR,0,1,0,,99,1,N
56978,43,9,38,16,0,2,2,0,0,2,PRT,0,1,0,,130,0,Y
86353,30,3,14,30,0,2,2,0,0,2,NLD,0,1,0,,85.5,0,N
63936,134,2,8,25,0,1,1,0,0,1,PRT,0,1,0,,75,0,Y
64566,11,3,11,13,1,1,2,0,0,2,PRT,0,1,0,,105,0,Y
53992,183,7,28,4,1,3,2,0,0,2,DEU,0,1,1,,98.25,1,Y
118678,161,8,33,18,2,4,2,0,0,2,GBR,0,1,0,,71.1,1,N
118251,47,8,33,16,0,1,1,2,0,3,GBR,0,2,1,,145,0,N
70176,40,6,24,11,2,2,1,0,0,1,PRT,0,1,0,,110,1,Y
68598,105,5,20,19,0,2,1,0,0,1,PRT,0,1,0,,160,0,Y
77882,16,9,39,25,2,3,1,0,0,1,ITA,0,1,2,,170,0,N
114386,60,6,25,18,2,1,2,0,0,2,GBR,0,1,0,,80.1,0,N
77846,17,9,39,26,2,1,2,0,0,2,ITA,0,1,2,,170,0,N
69437,55,5,22,31,0,2,2,0,0,2,PRT,0,1,0,,135,0,Y
95574,162,8,34,14,2,5,2,1,0,3,ITA,0,1,0,,120.82,1,N
100414,100,10,44,24,1,3,2,1,0,3,DEU,0,6,0,,221.18,0,N
44483,42,10,41,6,0,1,2,0,0,2,PRT,0,1,1,,86.4,1,Y
94777,0,8,33,8,1,0,2,0,0,2,PRT,0,1,0,,93.81,0,N
56741,13,9,38,12,1,1,2,1,0,3,PRT,0,4,0,,202.54,1,Y
49081,105,4,15,6,0,1,2,0,0,2,PRT,0,1,0,,75,0,Y
50859,91,5,20,10,0,2,2,0,0,2,PRT,0,1,0,,75,0,Y
109406,62,4,15,9,2,0,2,0,0,2,FRA,0,1,0,,99,1,N
95338,9,8,34,15,1,2,2,0,0,2,DEU,0,1,0,,159,2,N
73224,126,8,33,16,2,6,2,0,0,2,ITA,0,4,0,,155,1,Y
117927,221,8,32,10,0,2,2,1,0,3,GBR,0,1,0,,148.5,1,N
68174,68,5,20,14,2,1,1,0,0,1,PRT,0,1,1,169,110,0,Y
117665,70,8,31,5,2,1,3,0,0,3,ESP,0,7,0,,270,1,N
88813,71,5,20,10,0,3,2,0,0,2,DEU,0,1,0,,126,1,N
61233,73,12,50,5,1,2,3,0,0,3,ITA,0,4,0,,140,2,Y
102424,19,11,48,24,1,3,2,0,0,2,FRA,0,1,0,,74.8,2,N
94930,141,8,33,10,0,2,2,0,0,2,ITA,0,1,0,,114.3,1,N
82260,72,12,53,31,0,1,2,0,0,2,PRT,1,1,0,,276.53,1,Y
102267,2,11,48,22,0,4,2,0,0,2,FRA,0,1,0,,97.54,1,N
114200,278,6,24,14,0,4,2,0,0,2,DEU,0,1,1,,110,2,N
75609,145,7,27,4,2,1,2,0,0,2,PRT,0,1,0,,76.5,2,Y
49000,101,4,15,4,1,2,2,0,0,2,PRT,0,1,0,,80,0,Y
91519,30,6,26,19,2,2,2,0,0,2,DEU,0,1,0,,85.5,0,N
40674,34,8,32,5,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
57053,315,9,38,17,1,1,2,0,0,2,PRT,0,1,0,,65,0,Y
90113,133,5,23,29,2,2,2,0,0,2,BEL,0,1,0,,99.66,2,N
67072,23,4,17,28,1,2,2,2,0,4,ESP,0,6,0,,225,1,Y
51111,276,5,20,13,2,3,2,0,0,2,PRT,0,1,0,,61,0,Y
54259,195,7,29,10,2,2,2,2,0,4,PRT,0,2,4,,81.81,1,N
108463,39,3,12,24,2,2,2,0,0,2,BRA,0,1,0,,96.05,1,N
71657,10,7,28,9,2,2,2,0,0,2,IRN,0,1,0,,130,1,Y
78980,230,6,24,5,2,0,2,0,0,2,PRT,1,2,0,,89,1,Y
81759,113,2,9,25,0,3,2,0,0,2,PRT,1,1,0,,75,0,Y
115306,13,7,27,3,1,0,2,0,0,2,DEU,0,1,1,,120,1,N
77909,9,9,40,27,2,1,2,0,0,2,ITA,0,1,0,,155.08,1,N
80260,13,11,47,15,1,0,1,0,0,1,PRT,0,1,0,40,65,0,N
51462,211,5,21,20,0,2,2,0,0,2,PRT,0,1,0,,100,0,Y
112681,139,5,21,24,0,3,2,0,0,2,BEL,0,1,1,,128,1,N
115598,268,7,27,6,0,2,2,0,0,2,NLD,0,2,0,,106.4,0,N
65876,122,4,15,9,2,1,2,0,0,2,ESP,0,1,0,,99,1,Y
45096,102,10,42,16,0,2,2,0,0,2,DEU,0,1,0,,109,0,N
50397,115,4,18,29,2,3,2,0,0,2,POL,0,4,1,,104.55,1,Y
64743,92,3,11,15,0,3,2,0,0,2,PRT,0,1,0,,85,0,Y
112222,112,5,20,20,1,1,2,0,0,2,ISR,0,1,0,,126,0,N
84871,0,3,10,4,0,1,2,0,0,2,PRT,0,1,0,,89,1,N
62702,559,1,3,19,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
102390,132,11,48,25,0,2,2,0,0,2,NLD,0,1,0,,79.2,0,N
107461,66,3,10,10,1,2,2,0,0,2,FRA,0,1,0,,80,1,N
82047,13,12,51,17,0,2,1,0,0,1,BRA,0,1,0,,79,1,N
68466,115,5,20,18,0,3,2,0,0,2,PRT,0,1,0,,190,0,Y
75412,323,9,36,5,1,1,2,0,0,2,PRT,1,1,0,,62,0,Y
57196,13,9,39,20,0,3,1,0,0,1,PRT,0,4,1,280,110,0,Y
68778,113,5,20,20,2,1,1,0,0,1,PRT,0,1,0,,190,0,Y
70753,164,6,25,21,2,6,2,2,0,4,POL,0,6,2,,246.38,0,Y
49987,58,4,17,22,0,2,2,0,0,2,CZE,0,4,2,,118.8,0,Y
78461,20,10,41,4,2,4,2,0,0,2,ISR,0,1,0,,107,1,N
52509,56,6,24,8,0,1,2,0,0,2,PRT,0,1,0,,120,0,Y
42048,104,8,36,30,2,1,2,0,0,2,ESP,0,1,0,,90,0,Y
87444,34,4,16,16,2,2,3,0,0,3,FRA,0,4,0,,135.45,1,N
47580,115,2,9,27,2,6,1,0,0,1,PRT,0,1,1,,64.75,0,Y
74362,276,7,30,20,1,1,2,0,0,2,PRT,1,1,0,,62,0,Y
105293,5,1,5,31,0,5,2,0,0,2,FRA,0,1,0,,54.71,0,N
63367,64,2,6,10,0,2,2,0,0,2,FRA,0,4,0,,104.4,0,Y
104281,146,1,1,2,3,5,2,0,0,2,DEU,0,4,0,,97.75,2,N
92868,132,7,28,6,2,5,3,0,0,3,IRL,0,1,0,,96.9,0,N
80728,0,11,48,22,1,0,2,0,0,2,MAR,0,1,0,,89,0,N
52466,213,6,24,7,0,3,2,0,0,2,PRT,0,1,0,,130,0,Y
105109,193,1,4,26,1,3,3,0,0,3,GBR,0,1,1,,68,0,N
71319,38,7,27,2,2,0,2,0,0,2,ESP,0,1,0,,119,1,Y
86031,2,3,13,24,0,2,3,0,0,3,ESP,0,1,1,,184.67,2,N
47405,34,2,8,19,4,9,2,0,0,2,AGO,0,1,2,,84.69,0,Y
113018,4,5,22,28,2,2,1,0,0,1,GRC,0,4,0,153,110,0,N
74879,153,8,32,3,1,2,2,0,0,2,PRT,1,1,0,,60,0,Y
88253,101,4,18,28,2,3,2,0,0,2,PRT,0,1,0,,101.15,1,N
116663,18,7,29,22,0,1,2,0,0,2,DNK,0,1,0,,128,1,N
95646,123,8,35,21,1,0,2,0,0,2,DEU,0,4,0,,146.7,0,N
81098,24,12,49,5,2,1,2,0,0,2,PRT,1,1,0,143,50,0,Y
73510,138,8,34,24,1,3,2,0,0,2,IRL,0,4,0,,155,1,Y
45995,134,12,49,4,2,2,2,0,0,2,PRT,0,1,0,,65,0,Y
63712,1,2,7,18,0,1,1,0,0,1,PRT,0,1,0,,0,0,Y
103130,17,12,50,8,1,3,2,0,0,2,FRA,0,1,0,,91.38,0,N
87995,67,4,18,26,0,3,3,0,0,3,FIN,0,1,0,,121.1,1,N
97095,48,9,37,6,1,5,2,2,0,4,AUS,0,6,0,,195.3,2,N
102516,25,11,49,29,0,1,1,0,0,1,ESP,0,1,0,,75.2,0,N
118995,213,8,35,28,1,3,1,0,0,1,PRT,0,1,1,,104,0,N
70614,92,6,25,19,1,3,2,0,0,2,LUX,0,1,0,,126,0,Y
63408,15,2,6,11,1,1,2,0,0,2,ESP,0,1,0,,88,0,Y
79005,9,10,43,22,0,1,2,2,0,4,PRT,0,6,0,,174.25,0,N
105688,41,2,6,10,2,2,2,0,0,2,ITA,0,1,0,,90.1,0,N
79613,0,10,44,30,0,1,2,0,0,2,PRT,0,1,0,,95,0,Y
118148,176,8,32,10,2,3,2,0,0,2,GBR,0,5,0,,103.5,0,N
55131,171,8,32,5,2,2,2,0,0,2,ITA,0,1,0,,99.45,0,Y
49038,95,4,15,5,0,2,1,0,0,1,USA,0,1,0,,72.8,0,Y
105226,1,2,5,2,0,1,1,0,0,1,PRT,0,4,0,,118,1,N
107718,43,3,11,13,1,3,2,0,0,2,FRA,0,1,0,,91.8,3,N
44720,174,10,41,10,1,1,2,0,0,2,PRT,0,1,0,,70,0,Y
53341,91,6,25,18,1,1,2,0,0,2,FRA,0,1,0,,116.1,0,Y
66592,332,4,16,22,1,1,3,1,0,4,BEL,0,4,0,,141.3,0,Y
52183,61,6,23,1,0,4,3,0,0,3,ITA,0,4,4,,159.3,1,Y
45348,61,10,44,26,1,1,2,0,0,2,PRT,0,1,0,,72.24,1,N
59569,219,10,44,29,2,1,2,0,0,2,PRT,0,1,0,,96.3,1,Y
50598,288,5,19,5,0,3,2,0,0,2,FRA,0,1,0,,65,0,N
80822,62,11,48,24,0,1,1,0,0,1,PRT,0,1,1,,70,0,N
115838,168,7,28,9,2,1,3,0,0,3,NOR,0,4,0,,121.68,0,N
75712,302,8,33,15,2,2,2,0,0,2,PRT,1,1,0,,62,0,Y
57817,180,10,40,1,2,1,2,0,0,2,IRL,0,1,0,,108.9,0,Y
105147,10,1,4,27,2,2,2,0,0,2,ESP,0,1,0,,63.2,1,N
103540,0,12,53,26,1,0,2,0,0,2,MEX,0,4,0,,83.16,1,N
71846,22,7,28,13,2,3,3,0,0,3,ARG,0,4,0,,162,1,Y
79208,23,10,43,18,2,3,3,0,0,3,FRA,0,4,0,,105,1,N
69155,235,5,21,26,1,2,2,0,0,2,GBR,0,1,0,,142.1,1,Y
84187,13,2,8,18,0,2,1,0,0,1,PRT,0,1,0,,94,1,N
95838,141,8,35,22,1,2,2,1,0,3,FRA,0,1,2,,94.56,0,N
82742,325,10,43,17,1,2,2,0,0,2,PRT,1,1,0,,95,0,Y
96311,216,8,36,30,0,2,2,0,0,2,GBR,0,1,0,,80.75,0,N
63204,573,2,5,2,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
76857,239,10,42,17,0,1,2,0,0,2,PRT,1,1,0,,60,0,Y
67196,222,4,17,29,2,1,2,0,0,2,ESP,0,1,0,,99,0,Y
115858,59,7,28,10,1,1,2,0,0,2,FRA,0,1,0,,149,1,N
114670,58,6,25,21,0,4,2,0,0,2,NLD,0,1,0,,135,1,N
41017,39,8,33,10,1,1,2,0,0,2,PRT,0,1,0,,62,1,N
52840,9,6,25,12,2,1,2,0,0,2,ESP,0,1,0,,123.33,0,Y
115835,81,7,27,7,2,3,2,0,0,2,BEL,0,1,0,,120,1,N
44237,164,10,40,2,0,2,1,0,0,1,PRT,0,1,0,,100,0,N
106588,30,2,8,24,2,2,3,0,0,3,IRN,0,5,0,,125.8,1,N
52805,69,6,25,12,2,4,1,0,0,1,PRT,0,1,0,,120,0,Y
78640,29,10,44,29,0,3,2,0,0,2,PRT,1,1,0,,126,3,Y
104452,65,1,2,12,0,2,2,0,0,2,DEU,0,1,1,366,75,0,N
104944,89,1,4,25,0,1,2,0,0,2,ASM,0,1,0,,72.07,1,N
42050,104,8,36,30,2,1,2,0,0,2,ESP,0,1,0,,90,0,Y
54574,67,7,30,20,0,2,3,0,0,3,DEU,0,4,0,,142.2,1,Y
86034,5,3,13,23,0,3,2,0,0,2,ESP,0,1,0,,133,0,N
115686,33,7,27,8,1,1,2,0,0,2,BRA,0,1,0,,86.63,0,N
94731,26,8,33,8,1,0,1,0,0,1,PRT,0,1,0,40,65,0,N
111442,0,5,19,10,0,1,1,0,0,1,NLD,0,1,2,,285,0,N
98962,170,10,41,3,1,3,2,0,0,2,NLD,0,1,1,,108.9,2,N
50725,101,5,19,6,0,2,2,0,0,2,ESP,0,1,0,,126.9,0,Y
75947,301,8,33,14,0,2,2,0,0,2,PRT,1,1,0,,101.5,0,Y
111851,6,5,20,14,2,1,1,0,0,1,MEX,0,1,0,169,110,0,N
68155,309,5,19,13,2,3,2,0,0,2,PRT,0,1,0,,89.1,0,Y
67710,169,5,18,6,2,1,2,0,0,2,GBR,0,1,0,,117,0,Y
56526,426,9,37,8,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
41931,118,8,35,26,0,4,2,0,0,2,PRT,0,1,0,,58.9,1,Y
60525,50,11,47,13,2,1,2,0,0,2,BEL,0,4,0,,114,2,Y
84613,117,2,10,29,1,1,1,0,0,1,LBY,0,1,2,,75,0,N
95500,20,8,34,19,0,1,2,2,0,4,ESP,0,6,0,,240,1,N
94297,5,1,2,10,0,2,1,0,0,1,PRT,1,1,0,40,65,1,N
107195,103,3,10,5,2,2,2,0,0,2,USA,0,1,0,,72.94,0,N
71948,162,7,28,15,2,5,1,0,0,1,LUX,0,1,0,,98.1,0,Y
92672,3,7,28,9,0,1,2,0,0,2,PRT,0,1,0,,139,1,N
52312,177,6,23,3,0,2,2,0,0,2,PRT,0,1,0,,100,0,Y
70779,17,6,25,22,1,3,2,0,0,2,ARE,0,1,0,,160,1,Y
62250,25,1,1,6,1,2,2,0,0,2,IRL,0,1,2,,106,1,Y
45665,140,11,47,18,0,3,1,0,0,1,PRT,0,1,1,,65,0,N
51936,316,5,22,26,0,3,2,0,0,2,AUT,0,1,0,,110,0,N
91579,38,6,26,20,1,3,2,0,0,2,PRT,0,1,0,,99.9,2,N
71189,0,6,26,29,0,2,3,0,0,3,USA,0,4,0,,149.4,1,Y
59555,52,10,44,29,1,1,2,0,0,2,ESP,0,1,0,,99,1,Y
108841,53,3,13,30,0,3,2,0,0,2,FRA,0,4,0,,91.47,1,N
113212,0,6,22,3,0,1,1,0,0,1,TUR,0,1,0,,170,0,N
78206,52,1,1,6,2,2,2,0,0,2,ITA,1,1,0,,88.4,2,Y
107247,3,3,10,9,0,1,2,0,0,2,PRT,0,1,0,,86.4,0,N
58452,279,10,42,12,0,3,2,0,0,2,PRT,0,1,0,,110,0,Y
45735,98,11,48,23,1,2,2,0,0,2,IND,0,1,1,,75,1,N
105826,7,2,7,15,0,1,2,0,0,2,ESP,0,4,0,,123,1,N
81137,46,12,52,22,4,12,2,0,0,2,AGO,1,1,0,,72.25,0,Y
97184,23,9,38,11,2,0,2,0,0,2,RUS,0,1,1,,100.1,2,N
106671,48,2,9,27,1,1,2,0,0,2,GBR,0,1,0,,95.4,1,N
40484,27,7,31,27,1,1,2,0,0,2,PRT,0,1,0,,62,0,Y
84551,42,2,9,26,0,2,2,0,0,2,PRT,0,1,0,,74,0,N
53506,26,6,26,23,0,1,2,0,0,2,PRT,0,1,0,,101,0,Y
57914,41,10,41,3,1,2,1,0,0,1,CHN,0,1,0,,105.3,0,Y
113755,130,6,23,8,0,3,3,0,0,3,GBR,0,4,0,,189,3,N
110642,172,4,17,27,0,3,2,0,0,2,DEU,0,4,0,,95.46,1,N
108078,151,3,12,20,1,1,2,0,0,2,PRT,0,1,0,,95,2,N
118969,326,8,34,26,1,1,2,0,0,2,DEU,0,1,0,,89.1,0,N
103048,17,12,50,8,0,3,2,0,0,2,GBR,0,1,0,,92.67,0,N
95336,81,8,33,13,2,3,2,0,0,2,ESP,0,1,1,,117.9,1,N
67386,16,5,18,3,0,2,2,0,0,2,DEU,0,1,0,,140,1,Y
113548,51,6,23,5,1,3,2,0,0,2,BEL,0,4,0,,170,1,N
100215,386,10,44,23,2,0,2,0,0,2,DEU,0,1,0,,115,1,N
61446,16,12,50,10,4,7,2,2,0,4,CHN,0,6,0,,133.6,0,Y
68397,183,5,20,16,0,4,2,0,0,2,FRA,0,1,0,,107.33,1,Y
53811,358,6,27,30,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
49450,281,4,16,14,0,2,2,0,0,2,PRT,0,1,0,,62,0,Y
74680,365,10,42,17,1,1,2,0,0,2,PRT,1,1,0,,62.8,0,Y
105927,0,2,7,17,0,1,2,0,0,2,PRT,0,1,0,,99,1,N
88670,104,5,19,5,2,3,2,0,0,2,DEU,0,1,0,,80.75,0,N
47794,15,3,10,4,0,2,2,0,0,2,PRT,0,4,0,,88.8,0,Y
119217,29,8,35,30,0,2,1,0,0,1,DEU,0,1,1,,95,0,N
72044,479,7,29,18,0,3,2,0,0,2,PRT,0,1,0,,90,0,Y
40957,39,8,33,10,1,1,2,0,0,2,PRT,0,1,0,,62,0,N
75294,304,8,34,17,1,1,2,0,0,2,PRT,1,1,0,,62,0,Y
43516,40,9,38,19,2,1,2,0,0,2,AUS,0,1,0,,72.76,0,N
80364,22,11,46,14,2,1,2,0,0,2,BEL,0,1,0,,87,1,N
76034,336,9,38,18,0,2,2,0,0,2,PRT,1,1,0,,101.5,0,Y
75027,190,7,28,10,2,2,2,0,0,2,PRT,1,4,0,,65.29,0,Y
64168,28,3,9,2,0,3,2,0,0,2,PRT,0,1,0,,95,0,Y
54985,186,8,32,1,2,5,2,1,0,3,ITA,0,1,1,,164.25,2,Y
